RA,DEC,USNO-B1.0,RAJ2000,DEJ2000,errHalfMaj,errHalfMin,errPosAng,Bmag1,Rmag1,Bmag2,Rmag2,Imag,Epoch,pmRA,pmDE,e_pmRA,e_pmDE,Flags,B1s/g,R1s/g,B2s/g,R2s/g,Is/g,angDist
135,-47,0430-0018791,135.061448,-46.999756,0.207,0.2,90.0,,20.96,,,19.02,1980.5,0,0,0,0,...,,10,,,,150.869904
135,-47,0430-0018785,134.948181,-46.977431,0.221,0.214,0.0,,19.94,21.76,19.56,18.71,1983.5,0,0,0,0,...,,9,8,2,,150.978598
135,-47,0429-0019675,135.008687,-47.042253,0.221,0.205,0.0,,,,20.66,18.56,1986.5,0,0,0,0,...,,,,9,,153.597695
135,-47,0429-0019669,134.938675,-47.013395,0.232,0.21,0.0,,19.97,21.45,19.56,17.58,1983.5,0,0,0,0,...,,3,3,10,,158.080568
135,-47,0430-0018789,135.034364,-46.962784,0.229,0.204,90.0,,19.5,21.0,19.25,18.59,1983.5,0,0,0,0,...,,4,2,3,,158.345332
135,-47,0430-0018790,135.039439,-46.965203,0.218,0.211,0.0,,19.17,21.04,19.36,17.8,1983.5,0,0,0,0,...,,2,2,2,,158.349437
135,-47,0430-0018784,134.937953,-46.987567,0.247,0.216,0.0,,20.86,,,19.26,1980.5,0,0,0,0,...,,10,,,,158.793769
135,-47,0430-0018791,135.065317,-46.999139,0.242,0.214,0.0,,19.35,19.66,19.31,17.7,1982.8,0,0,0,0,...,,10,8,8,,160.396948
135,-47,0429-0019682,135.063264,-47.014639,0.397,0.279,0.0,,20.45,,20.07,18.12,1985.0,30,28,11,21,...,,2,,9,,164.001908
135,-47,0429-0019683,135.066842,-47.001639,0.277,0.254,90.0,,20.67,19.67,19.98,18.37,1982.8,0,0,0,0,...,,5,8,4,,164.213796
135,-47,0429-0019669,134.933853,-47.009298,0.21,0.201,90.0,,18.26,20.01,18.28,17.11,1983.5,0,0,0,0,...,,2,10,10,,165.803707
135,-47,0429-0019675,135.000503,-47.046434,0.802,0.2,0.0,,20.84,,20.33,19.19,1985.0,-24,36,0,47,...,,5,,1,,167.16712
135,-47,0429-0019680,135.049745,-47.031775,0.253,0.22,0.0,,21.32,,20.36,18.84,1985.0,0,0,0,0,...,,10,,9,,167.3107
135,-47,0429-0019683,135.066342,-47.010892,0.23,0.205,0.0,,15.09,15.94,14.8,14.37,1983.5,0,0,0,0,..Y,,10,8,8,,167.519891
135,-47,0429-0019682,135.06077,-47.021556,0.348,0.244,0.0,,,,20.46,18.28,1988.7,0,0,0,0,...,,,,7,,168.149759
135,-47,0430-0018790,135.060831,-46.977959,0.228,0.206,0.0,,19.53,21.08,18.86,18.03,1983.5,0,0,0,0,...,,4,4,2,,169.148648
135,-47,0430-0018789,135.032892,-46.958081,0.213,0.211,90.0,,19.56,20.86,19.35,18.22,1983.5,0,0,0,0,...,,2,1,10,,171.172485
135,-47,0429-0019676,135.013884,-47.046703,0.485,0.319,0.0,,20.61,,19.68,17.13,1986.5,-14,82,17,30,...,,2,,9,,171.548606
135,-47,0429-0019676,135.01517,-47.047248,1.019,0.236,90.0,,,19.59,,17.12,1977.6,0,0,0,0,...,,,3,,,174.119414
135,-47,0429-0019677,135.022034,-47.046084,0.22,0.203,0.0,,19.5,,19.39,16.69,1985.0,-30,-4,2,5,...,,8,,9,,174.492649
135,-47,0429-0019676,135.01327,-47.047625,0.483,0.213,0.0,,18.89,19.7,19.06,17.23,1982.8,0,0,0,0,...,,9,2,9,,174.515207
135,-47,0429-0019676,135.016212,-47.047331,0.244,0.215,90.0,,18.7,21.43,18.5,16.26,1983.5,0,0,0,0,...,,1,3,8,,174.974821
135,-47,0430-0018784,134.930981,-46.987531,0.204,0.201,90.0,,,,20.73,19.25,1986.5,0,0,0,0,...,,,,9,,175.319028
135,-47,0429-0019669,134.929348,-47.008648,0.236,0.207,90.0,,21.12,,,17.16,1982.6,0,0,0,0,...,,10,,,,176.222254
135,-47,0429-0019676,135.013345,-47.048106,1.019,0.201,90.0,,20.08,,19.98,17.09,1986.4,24,-148,120,1,...,,1,,1,,176.250847
135,-47,0429-0019669,134.930498,-47.013184,0.315,0.203,0.0,,20.24,,19.49,17.83,1985.0,-30,6,2,14,...,,2,,3,,177.098528
135,-47,0429-0019669,134.933603,-47.019862,0.22,0.213,0.0,,16.63,19.42,16.41,13.47,1982.8,0,0,0,0,...,,2,2,9,,177.981821
120,-30,0599-0015346,119.999856,-30.00275,0.483,0.382,90.0,,,19.77,18.3,16.99,1982.8,0,0,0,0,...,,,4,1,,9.910315
120,-30,0599-0015346,120.000398,-30.003078,1.019,0.985,90.0,,,18.89,18.3,,1984.6,0,0,0,0,...,,,3,1,,11.149972
120,-30,0599-0015344,119.996825,-30.001442,0.259,0.245,90.0,19.1,17.51,18.66,17.67,17.03,1972.1,0,0,0,0,...,5,4,2,2,,11.177227
120,-30,0600-0015303,120.001545,-29.996934,0.227,0.226,0.0,16.02,14.91,15.92,14.58,14.71,1972.1,0,0,0,0,..Y,8,4,3,10,,12.042646
120,-30,0599-0015347,120.000673,-30.003537,0.347,0.244,90.0,,16.95,19.05,17.0,15.61,1976.1,-8,-38,10,5,...,,2,1,8,,12.905147
120,-30,0600-0015304,120.003017,-29.997398,1.019,0.249,90.0,,,19.9,17.51,,1984.6,0,0,0,0,...,,,3,1,,13.274665
120,-30,0600-0015303,120.002184,-29.995489,0.373,0.282,0.0,17.3,15.9,17.22,15.38,15.43,1972.1,0,0,0,0,..Y,4,3,10,5,,17.609257
120,-30,0599-0015350,120.006437,-30.001639,0.796,0.202,90.0,18.71,,,,16.98,1967.6,0,0,0,0,...,10,,,,,20.918036
120,-30,0599-0015350,120.00695,-30.001473,0.344,0.217,0.0,,16.81,16.8,15.44,15.51,1976.1,0,0,0,0,...,,1,2,1,,22.306901
120,-30,0600-0015302,120.00027,-29.993137,0.54,0.288,0.0,16.49,15.71,15.68,14.07,15.29,1972.1,0,0,0,0,...,8,3,2,9,,24.721118
120,-30,0600-0015306,120.00832,-29.999603,0.281,0.239,0.0,,17.14,19.34,16.96,16.9,1976.1,0,0,0,0,..Y,,2,2,10,,25.978871
120,-30,0600-0015305,120.006353,-29.995048,0.39,0.2,0.0,,,20.46,18.75,17.94,1982.8,-12,-20,0,18,...,,,2,9,,26.647996
120,-30,0600-0015302,120.000206,-29.992542,0.302,0.291,90.0,16.07,15.13,15.68,14.47,14.15,1972.1,-22,2,7,6,..Y,5,4,5,1,,26.856378
120,-30,0599-0015347,120.003062,-30.006984,0.367,0.258,90.0,18.69,16.14,17.87,,15.24,1967.1,-96,-42,8,4,...,4,8,4,,,26.893621
120,-30,0600-0015302,119.999906,-29.992509,1.019,0.838,90.0,,,15.1,,17.38,1978.1,0,0,0,0,...,,,8,,,26.969163
120,-30,0599-0015348,120.003548,-30.006837,0.572,0.506,90.0,,,17.87,16.14,,1984.6,0,0,0,0,...,,,4,2,,26.984346
120,-30,0599-0015350,120.008664,-30.001292,0.455,0.348,90.0,18.71,,19.06,,16.74,1970.8,140,26,13,9,...,10,,2,,,27.408695
120,-30,0600-0015301,119.999423,-29.992256,0.251,0.221,90.0,,,19.59,,17.38,1978.1,0,0,0,0,...,,,1,,,27.936215
120,-30,0600-0015298,119.991037,-29.998525,0.237,0.218,90.0,13.86,12.71,13.11,12.21,11.34,1972.1,0,0,0,0,..Y,1,2,9,9,,28.444427
120,-30,0600-0015307,120.009975,-29.99635,0.256,0.249,0.0,18.73,17.51,18.26,17.14,16.97,1972.1,0,0,0,0,...,8,2,2,9,,33.76134
120,-30,0600-0015298,119.988862,-29.999187,0.855,0.373,90.0,17.19,15.09,,,14.53,1963.8,0,0,0,0,...,3,8,,,,34.847999
120,-30,0599-0015349,120.00602,-30.008806,0.268,0.223,0.0,,,20.22,18.74,17.47,1982.8,0,0,0,0,...,,,1,4,,36.840504
120,-30,0599-0015343,119.995062,-30.009487,0.247,0.219,0.0,17.9,16.2,17.5,16.16,15.79,1972.1,-4,12,2,4,..Y,7,9,3,2,,37.462336
120,-30,0600-0015301,119.99925,-29.989117,0.261,0.249,90.0,16.32,15.24,15.79,15.09,14.25,1972.1,0,0,0,0,..Y,2,9,1,2,,39.248439
120,-30,0599-0015352,120.012925,-30.001814,0.338,0.209,90.0,,,17.42,18.85,16.74,1982.8,764,-60,14,3,...,,,1,2,,40.821254
120,-30,0600-0015307,120.011989,-29.995284,0.797,0.514,90.0,,14.87,14.87,13.97,14.25,1976.1,0,0,0,0,..Y,,8,3,1,,41.054261
120,-30,0599-0015345,119.997514,-30.011342,0.913,0.243,0.0,,,20.33,18.78,17.51,1982.8,284,178,7,48,...,,,1,1,,41.560382
120,-30,0600-0015308,120.012895,-29.995598,0.265,0.224,90.0,16.44,15.2,15.25,,13.87,1967.1,0,0,0,0,...,8,8,1,,,43.214449
120,-30,0599-0015344,119.9968,-30.011712,0.205,0.203,0.0,,,20.85,18.78,,1984.6,0,0,0,0,...,,,5,1,,43.327199
120,-30,0599-0015350,120.009334,-30.009084,0.209,0.206,90.0,17.19,14.89,16.79,15.08,14.15,1972.1,0,0,0,0,..Y,8,8,2,9,,43.774685
120,-30,0600-0015301,119.999748,-29.987409,1.019,0.204,0.0,,,15.5,13.87,,1984.6,0,0,0,0,..Y,,,4,1,,45.334425
120,-30,0600-0015302,119.999906,-29.987189,0.251,0.212,0.0,15.53,14.52,15.4,14.15,14.2,1972.1,0,0,0,0,..Y,8,8,2,5,,46.120334
120,-30,0600-0015308,120.01455,-29.99742,0.3,0.277,0.0,17.98,16.28,17.8,15.77,15.64,1972.1,0,0,0,0,..Y,7,7,4,2,,46.304034
120,-30,0599-0015343,119.99552,-30.012437,0.297,0.289,90.0,,,20.33,,17.51,1978.1,0,0,0,0,...,,,1,,,46.900797
120,-30,0600-0015305,120.005948,-29.987612,0.218,0.218,90.0,19.1,18.14,19.55,18.32,17.42,1972.1,10,2,2,2,...,10,9,1,2,,48.299103
120,-30,0599-0015343,119.994787,-30.012762,0.208,0.207,0.0,,,20.85,18.47,18.38,1982.8,-302,-168,2,3,...,,,3,2,,48.73268
120,-30,0600-0015298,119.988875,-29.990387,0.211,0.21,90.0,16.82,15.8,16.61,15.56,15.23,1972.1,0,0,0,0,..Y,7,4,2,1,,48.997727
120,-30,0599-0015339,119.984581,-30.002889,0.294,0.272,90.0,18.77,17.04,18.1,16.39,15.93,1972.1,-10,20,6,5,..Y,9,3,2,5,,49.183255
120,-30,0600-0015303,120.001003,-29.986114,0.505,0.4,0.0,,17.57,19.17,18.1,16.82,1976.1,0,0,0,0,...,,4,2,1,,50.087238
120,-30,0599-0015352,120.014728,-30.005706,0.231,0.214,90.0,19.1,16.92,17.97,16.87,16.24,1972.1,0,0,0,0,..Y,8,2,3,4,,50.301619
120,-30,0599-0015349,120.005356,-30.013187,0.218,0.213,0.0,,,20.22,18.81,17.99,1982.8,0,0,0,0,...,,,1,2,,50.324226
120,-30,0599-0015338,119.983825,-30.001325,0.236,0.231,0.0,17.74,16.4,17.62,,15.67,1967.1,0,0,0,0,..Y,5,8,4,,,50.653519
120,-30,0599-0015338,119.983603,-30.001303,0.917,0.687,0.0,18.48,,17.48,16.19,,1975.1,-66,26,22,31,..Y,3,,4,10,,51.335197
120,-30,0599-0015351,120.012787,-30.00902,0.266,0.218,90.0,,17.81,19.23,18.04,17.14,1976.1,0,0,0,0,..Y,,9,8,1,,51.415921
120,-30,0599-0015347,120.002178,-30.014598,0.563,0.403,90.0,,17.78,19.88,18.31,17.82,1976.1,-18,-34,19,12,...,,10,4,2,,52.989633
120,-30,0599-0015342,119.991845,-30.013153,0.245,0.208,90.0,17.91,16.3,16.7,16.0,15.36,1972.1,0,0,0,0,...,7,9,9,1,,53.744154
120,-30,0600-0015310,120.016984,-29.997384,0.482,0.23,90.0,,17.95,19.13,17.91,17.46,1976.1,0,0,0,0,...,,2,4,8,,53.782511
120,-30,0600-0015296,119.9857,-29.991498,0.934,0.202,90.0,,,20.52,18.4,18.19,1982.8,-68,-30,49,1,...,,,2,3,,54.079989
120,-30,0600-0015304,120.004864,-29.985325,1.019,1.019,90.0,19.1,,20.29,18.23,17.18,1976.1,0,0,0,0,...,1,,4,8,,54.96371
120,-30,0600-0015295,119.982387,-29.999245,0.245,0.226,90.0,,,19.81,18.51,,1984.6,0,0,0,0,...,,,4,5,,54.97912
120,-30,0599-0015341,119.991039,-30.013225,0.524,0.382,90.0,19.1,,17.63,16.88,15.43,1976.1,0,0,0,0,...,8,,9,3,,55.200534
120,-30,0600-0015308,120.014337,-29.990823,0.309,0.251,90.0,,17.91,19.43,18.05,17.41,1976.1,0,0,0,0,...,,2,4,2,,55.584111
120,-30,0599-0015341,119.990598,-30.013278,0.334,0.209,90.0,,,18.15,,16.85,1978.1,0,0,0,0,...,,,4,,,56.0717
120,-30,0600-0015298,119.990003,-29.986645,0.222,0.201,90.0,17.9,16.56,17.57,16.67,15.97,1972.1,0,0,0,0,..Y,8,4,2,1,,57.297699
120,-30,0600-0015300,119.994275,-29.984745,0.205,0.2,0.0,,,19.42,18.39,17.62,1982.8,0,0,0,0,...,,,4,1,,57.745946
120,-30,0599-0015350,120.008637,-30.014495,0.231,0.23,90.0,19.1,17.29,18.02,17.07,16.16,1972.1,0,0,0,0,..Y,9,4,3,9,,58.719188
120,-30,0600-0015295,119.983745,-29.991053,0.297,0.261,0.0,15.98,15.0,15.65,14.69,14.24,1972.1,4,20,5,7,..Y,7,8,2,2,,60.049178
120,-30,0600-0015309,120.01585,-29.990117,0.613,0.204,90.0,,17.25,18.24,17.27,15.52,1976.1,-34,-12,21,1,...,,8,4,1,,60.893426
120,-30,0599-0015344,119.996595,-30.016889,0.276,0.2,90.0,,,20.75,18.8,17.74,1982.8,34,8,10,0,...,,,4,10,,61.720006
120,-30,0599-0015340,119.987984,-30.01432,0.239,0.221,90.0,,,19.41,18.34,17.72,1982.8,0,0,0,0,...,,,3,2,,63.724725
120,-30,0599-0015354,120.019187,-30.006231,0.248,0.209,90.0,18.11,16.92,17.77,16.43,16.55,1972.1,0,0,0,0,..Y,4,7,2,3,,63.884774
120,-30,0600-0015308,120.012803,-29.985864,0.216,0.214,90.0,15.26,14.43,14.99,14.32,14.03,1972.1,0,0,0,0,..Y,5,9,4,8,,64.678073
120,-30,0600-0015296,119.985175,-29.987334,0.221,0.208,90.0,18.26,16.66,17.31,16.41,15.76,1972.1,0,0,0,0,..Y,2,2,1,10,,64.928481
120,-30,0599-0015354,120.020637,-30.005345,0.238,0.214,90.0,18.97,17.39,17.63,16.85,16.55,1972.1,0,0,0,0,...,4,10,4,9,,67.153955
120,-30,0599-0015349,120.006042,-30.018217,0.256,0.207,90.0,19.1,17.76,18.62,17.53,16.51,1972.1,0,0,0,0,..Y,4,4,1,2,,68.232322
120,-30,0599-0015341,119.989912,-30.016889,1.019,0.241,0.0,,17.94,19.68,18.24,17.73,1976.1,0,0,0,0,...,,9,1,2,,68.452069
120,-30,0599-0015336,119.980592,-30.009734,0.224,0.207,0.0,,,19.6,18.48,17.78,1982.8,-8,-2,2,5,...,,,3,5,,69.920323
120,-30,0599-0015336,119.978823,-30.00682,0.394,0.239,0.0,,,20.2,18.25,17.8,1982.8,-28,-4,7,18,...,,,2,10,,70.438623
120,-30,0600-0015312,120.02262,-29.99945,0.666,0.522,90.0,,17.8,20.21,18.51,17.81,1976.1,-36,-50,23,17,...,,9,4,2,,70.550053
120,-30,0600-0015309,120.01607,-29.985814,1.019,0.863,0.0,,,19.96,,17.9,1978.1,0,0,0,0,...,,,3,,,71.544236
120,-30,0599-0015341,119.99022,-30.018062,0.243,0.216,90.0,,17.24,18.64,17.03,16.0,1976.1,0,0,0,0,...,,4,3,5,,71.815976
120,-30,0600-0015312,120.023123,-29.99852,0.332,0.26,0.0,,17.99,18.86,,17.03,1970.8,0,0,0,0,...,,10,9,,,72.287612
120,-30,0600-0015294,119.978878,-29.991334,0.259,0.206,0.0,,,20.7,18.81,,1984.6,0,0,0,0,...,,,2,9,,72.870699
120,-30,0600-0015312,120.023417,-29.998603,0.322,0.298,0.0,,17.89,18.94,17.16,16.49,1976.1,-22,12,8,9,...,,4,1,5,,73.180501
120,-30,0600-0015293,119.976517,-29.999017,0.233,0.218,0.0,,,20.82,18.85,,1984.6,0,0,0,0,...,,,1,2,,73.298704
120,-30,0599-0015335,119.977539,-30.006873,0.366,0.212,0.0,,,20.18,18.11,17.89,1982.8,34,8,3,16,...,,,10,10,,74.266732
120,-30,0600-0015313,120.023787,-29.998206,1.019,0.253,0.0,,,20.61,,16.93,1978.1,0,0,0,0,...,,,2,,,74.441945
120,-30,0600-0015296,119.985578,-29.983223,0.248,0.203,90.0,,17.74,18.7,17.59,17.19,1976.1,-10,12,5,1,...,,3,2,10,,75.298512
120,-30,0599-0015339,119.985067,-30.016512,0.208,0.208,90.0,17.16,16.18,17.1,16.24,15.64,1972.1,0,0,0,0,..Y,4,4,1,3,,75.502894
120,-30,0600-0015303,120.001528,-29.979,0.469,0.213,90.0,,,20.02,18.7,17.92,1982.8,-16,12,23,4,...,,,2,4,,75.75008
120,-30,0599-0015356,120.023275,-30.007564,0.262,0.251,90.0,15.04,14.51,14.62,14.15,13.68,1972.1,0,0,0,0,..Y,4,4,3,9,,77.502325
120,-30,0599-0015346,120.000023,-30.021537,0.219,0.211,90.0,18.38,15.74,17.83,15.91,14.85,1972.1,0,0,0,0,..Y,8,4,1,9,,77.533039
120,-30,0599-0015357,120.024856,-30.00135,0.289,0.222,0.0,18.86,17.14,18.18,16.91,16.3,1972.1,0,0,0,0,..Y,4,7,3,1,,77.645353
120,-30,0600-0015310,120.016964,-29.98402,1.019,1.019,90.0,,17.86,20.52,18.56,,1975.1,162,568,41,78,...,,5,4,2,,78.147969
120,-30,0599-0015344,119.996489,-30.021548,1.019,0.685,90.0,,,21.47,18.85,,1984.6,0,0,0,0,...,,,3,1,,78.341227
120,-30,0600-0015299,119.992234,-29.979289,0.23,0.209,90.0,14.64,14.11,14.31,13.95,13.7,1972.1,0,0,0,0,..Y,5,4,1,9,,78.392912
120,-30,0599-0015354,120.019056,-30.014228,0.232,0.21,0.0,19.1,17.34,18.13,16.99,16.14,1972.1,0,0,0,0,...,3,4,8,5,,78.439302
120,-30,0599-0015335,119.977387,-30.010017,0.309,0.216,90.0,,,19.12,18.1,17.31,1982.8,-34,4,12,4,...,,,2,2,,79.184845
120,-30,0599-0015355,120.022039,-30.010948,0.207,0.207,90.0,19.0,17.08,17.54,17.0,16.34,1972.1,0,0,0,0,..Y,4,4,2,2,,79.208452
120,-30,0600-0015312,120.023537,-29.991112,0.285,0.228,90.0,,,20.85,18.85,,1984.6,0,0,0,0,...,,,2,1,,80.056411
120,-30,0600-0015311,120.019645,-29.985275,0.205,0.203,90.0,19.1,17.53,18.34,17.43,17.0,1972.1,0,0,0,0,..Y,8,4,10,8,,81.004918
120,-30,0600-0015292,119.974587,-29.995312,0.377,0.245,0.0,18.28,15.64,17.16,15.61,14.92,1972.1,-14,-8,4,10,...,4,2,9,10,,81.009381
120,-30,0599-0015349,120.006075,-30.022645,0.252,0.229,0.0,,,19.61,18.41,17.5,1982.8,0,0,0,0,...,,,4,4,,83.692677
120,-30,0600-0015314,120.027203,-29.998842,0.223,0.206,0.0,19.1,17.11,18.6,17.11,16.27,1972.1,0,0,0,0,..Y,4,2,1,9,,84.913708
120,-30,0599-0015334,119.975298,-30.01025,0.525,0.236,0.0,,,20.06,18.54,,1984.6,0,0,0,0,...,,,2,9,,85.393558
120,-30,0600-0015292,119.974053,-29.992317,0.271,0.249,0.0,,,19.77,18.47,18.1,1982.8,0,0,0,0,...,,,3,1,,85.495789
120,-30,0600-0015291,119.973109,-29.994675,1.019,0.757,90.0,19.1,,21.23,18.39,17.76,1976.1,0,0,0,0,...,7,,2,2,,86.003723
120,-30,0599-0015358,120.027634,-30.001339,0.224,0.219,90.0,,,19.2,17.78,17.23,1982.8,0,0,0,0,..Y,,,4,4,,86.28815
120,-30,0599-0015357,120.025748,-30.008945,0.856,0.2,0.0,19.1,17.76,19.26,,,1963.2,488,420,0,21,...,4,4,8,,,86.489067
120,-30,0599-0015334,119.975117,-30.010823,0.262,0.218,0.0,,,19.73,18.81,,1984.6,0,0,0,0,...,,,4,2,,86.8086
120,-30,0599-0015351,120.012406,-30.02175,0.233,0.217,0.0,17.48,15.95,17.11,16.11,15.4,1972.1,0,0,0,0,..Y,8,9,2,9,,87.330222
120,-30,0599-0015357,120.026056,-30.009362,0.321,0.256,90.0,,,20.37,18.51,,1984.6,0,0,0,0,...,,,2,3,,87.945209
120,-30,0600-0015311,120.02085,-29.983381,0.511,0.498,90.0,,,19.0,17.13,16.52,1982.8,0,0,0,0,...,,,1,2,,88.349366
120,-30,0599-0015343,119.994273,-30.024087,0.312,0.252,90.0,,,21.07,18.84,18.36,1982.8,0,0,0,0,...,,,7,9,,88.531799
120,-30,0600-0015305,120.005728,-29.975792,0.409,0.252,90.0,,18.07,19.71,18.09,,1975.1,-32,36,12,5,...,,9,4,2,,88.959953
120,-30,0599-0015339,119.985128,-30.0212,0.228,0.223,90.0,18.59,16.81,17.89,16.83,15.92,1972.1,0,0,0,0,..Y,9,9,2,5,,89.297855
120,-30,0600-0015314,120.0265,-29.990303,0.313,0.203,90.0,,,19.49,18.03,17.14,1982.8,-22,4,13,1,...,,,3,9,,89.694885
120,-30,0599-0015353,120.017889,-30.019567,0.407,0.206,0.0,,,21.13,18.85,,1984.6,0,0,0,0,...,,,1,10,,89.843877
120,-30,0600-0015292,119.975514,-29.986656,0.388,0.211,0.0,,,20.02,18.39,17.79,1982.8,146,146,3,18,...,,,4,9,,90.201349
120,-30,0600-0015292,119.974875,-29.987256,1.019,0.781,90.0,,,19.72,18.47,,1984.6,0,0,0,0,...,,,1,9,,90.782783
120,-30,0600-0015295,119.981128,-29.980639,0.284,0.231,0.0,14.53,13.75,14.19,13.42,13.28,1972.1,-12,0,3,6,..Y,9,4,4,4,,91.216931
120,-30,0599-0015335,119.978712,-30.017425,0.23,0.205,90.0,19.1,,19.12,18.12,17.23,1976.1,0,0,0,0,...,9,,3,9,,91.318772
120,-30,0600-0015297,119.988225,-29.97677,0.205,0.203,0.0,,,20.03,18.31,17.77,1982.8,-12,-28,1,2,...,,,2,1,,91.332467
120,-30,0600-0015305,120.005148,-29.975017,1.019,0.414,0.0,19.1,,20.78,18.56,17.72,1976.1,0,0,0,0,...,3,,10,1,,91.360144
120,-30,0600-0015309,120.015525,-29.978442,0.338,0.203,0.0,,,19.88,18.64,18.17,1982.8,-22,8,1,14,...,,,1,1,,91.468358
120,-30,0600-0015307,120.012248,-29.976645,0.492,0.209,90.0,,,20.69,18.85,18.3,1982.8,0,0,0,0,...,,,1,9,,92.344995
120,-30,0599-0015355,120.02305,-30.016392,0.458,0.397,90.0,,18.14,,17.97,16.74,1975.8,0,0,0,0,...,,10,,9,,92.982563
120,-30,0600-0015304,120.004856,-29.974478,0.462,0.24,0.0,,,21.45,18.56,17.29,1982.8,-54,396,7,22,...,,,1,1,,93.118512
120,-30,0600-0015312,120.021956,-29.982448,0.26,0.213,90.0,17.92,15.5,17.15,15.24,14.78,1972.1,0,0,0,0,..Y,2,9,4,8,,93.161826
120,-30,0599-0015356,120.023284,-30.01625,0.365,0.348,0.0,19.1,,18.41,,,1966.7,0,0,0,0,...,6,,2,,,93.225641
120,-30,0600-0015300,119.997178,-29.973948,0.231,0.209,0.0,18.51,16.63,17.3,16.48,15.89,1972.1,0,0,0,0,..Y,8,1,2,1,,94.199048
120,-30,0600-0015291,119.972492,-29.988931,0.259,0.226,0.0,,,20.72,18.56,18.04,1982.8,0,0,0,0,...,,,2,9,,94.57151
120,-30,0599-0015344,119.995895,-30.026034,0.217,0.202,0.0,,,19.83,18.5,17.19,1982.8,0,18,1,4,...,,,2,1,,94.591981
120,-30,0600-0015290,119.969617,-29.997828,0.208,0.203,0.0,17.74,15.58,17.52,15.73,14.93,1972.1,0,0,0,0,..Y,4,4,2,5,,95.048368
120,-30,0599-0015357,120.025737,-30.014667,1.019,1.019,90.0,19.1,,18.81,17.91,17.4,1976.1,0,0,0,0,...,4,,3,4,,96.049535
120,-30,0600-0015315,120.030159,-29.994467,0.297,0.21,0.0,,,21.17,,18.38,1978.1,0,0,0,0,...,,,4,,,96.115665
120,-30,0599-0015353,120.018448,-30.021464,0.688,0.437,90.0,16.95,17.08,,,14.63,1963.8,0,0,0,0,...,4,5,,,,96.322529
120,-30,0599-0015353,120.018503,-30.021692,0.293,0.244,90.0,,15.68,15.71,14.84,,1975.1,0,0,0,0,...,,2,10,2,,97.08378
120,-30,0599-0015356,120.023695,-30.017545,1.019,0.204,0.0,,,19.81,,17.47,1978.1,0,0,0,0,...,,,2,,,97.189434
120,-30,0599-0015354,120.019428,-30.021239,0.716,0.244,90.0,,17.69,,,15.95,1967.6,0,0,0,0,...,,4,,,,97.540878
120,-30,0599-0015353,120.018823,-30.021773,1.019,0.288,0.0,,16.95,,,15.25,1967.6,0,0,0,0,...,,2,,,,97.912772
120,-30,0599-0015350,120.007217,-30.026512,0.209,0.208,0.0,,18.14,19.15,18.19,17.18,1976.1,0,0,0,0,...,,7,4,2,,98.058885
120,-30,0600-0015310,120.017978,-29.977403,0.202,0.201,90.0,,,19.94,18.56,17.87,1982.8,-14,0,1,1,...,,,4,2,,98.792466
120,-30,0599-0015353,120.018784,-30.022312,0.593,0.256,0.0,19.1,,17.98,16.56,16.16,1976.1,-22,48,5,20,...,10,,2,2,,99.401609
120,-30,0599-0015336,119.979123,-30.020873,0.283,0.223,90.0,,17.41,19.68,17.38,16.33,1976.1,10,-10,7,3,..Y,,4,2,2,,99.407892
120,-30,0599-0015359,120.031509,-30.00472,0.223,0.219,90.0,17.44,16.05,17.1,16.19,15.62,1972.1,0,0,0,0,..Y,8,10,2,10,,99.691526
120,-30,0599-0015337,119.980978,-30.022509,0.3,0.226,90.0,19.1,17.17,18.96,17.08,15.99,1972.1,0,0,0,0,..Y,9,2,1,1,,100.411582
120,-30,0600-0015312,120.021945,-29.979584,0.207,0.204,90.0,16.23,15.41,16.16,15.43,15.14,1972.1,0,0,0,0,..Y,4,2,2,1,,100.418415
120,-30,0600-0015315,120.030256,-29.990325,0.426,0.342,0.0,19.1,,18.24,17.18,16.91,1976.1,0,0,0,0,...,7,,3,1,,100.558234
120,-30,0600-0015315,120.032014,-29.996306,0.221,0.209,0.0,18.96,17.37,18.5,17.3,16.9,1972.1,0,0,0,0,..Y,4,2,2,9,,100.693337
120,-30,0600-0015314,120.02675,-29.984117,0.219,0.216,90.0,17.8,16.19,17.35,16.08,15.38,1972.1,-2,-14,2,2,..Y,5,9,8,1,,101.122838
120,-30,0600-0015298,119.989639,-29.973342,0.221,0.208,0.0,19.1,17.16,18.59,17.22,16.33,1972.1,0,0,0,0,..Y,2,9,9,2,,101.260887
120,-30,0600-0015315,120.030267,-29.989745,0.652,0.235,0.0,19.1,17.6,18.25,17.75,16.59,1972.1,-4,50,3,19,...,2,3,2,2,,101.332426
120,-30,0599-0015332,119.967678,-30.003873,0.266,0.236,0.0,,18.14,20.09,18.43,17.61,1976.1,16,4,4,6,...,,4,3,3,,101.727862
120,-30,0600-0015290,119.970862,-29.987278,0.295,0.246,0.0,19.1,17.9,19.47,18.08,17.15,1972.1,0,0,0,0,...,7,3,10,1,,101.740766
120,-30,0600-0015299,119.992617,-29.972195,0.207,0.206,90.0,,,20.1,18.66,17.78,1982.8,0,0,0,0,...,,,1,1,,102.711133
120,-30,0599-0015337,119.981164,-30.023698,0.713,0.205,0.0,,,21.26,18.61,,1984.6,0,0,0,0,...,,,3,3,,103.566632
